設備ID,発電事業者名,代表者名,事業者の住所,事業者の電話番号,発電設備区分,発電出力（kW）,発電設備の所在地,,太陽電池の合計出力（kW）,新規認定日,運転開始報告年月,事業用太陽光地域活用要件の該当の有無,,廃棄費用の積立方法,廃棄費用の積立状況,調達期間終了年月
AB48378H46,株式会社バイマリア,豊田　正道,東京都目黒区八雲３－８ー１８,03-5957-2951,太陽光,49.5,鹿児島県姶良郡湧水町木場字川原口３３３１－５８,0,120.6,2019年3月11日,2022年7月,-,-,外部積立て,-,2042年2月
AB48379H46,株式会社ＯＩＤＯ,中原　徳信,鹿児島県いちき串木野市元町６６,,太陽光,49.5,鹿児島県南九州市知覧町西元１１２７０―１,0,95,2019年3月11日,2021年5月,-,-,外部積立て,-,2041年4月
AB48383H46,桑原　久美子,,,,太陽光,49.5,鹿児島県伊佐市大口田代１４４９－５,0,98.5,2019年3月11日,2020年2月,-,-,外部積立て,-,2039年11月
AB48384H46,桐野柑橘株式会社,桐野　茂成,鹿児島県阿久根市脇本４２０２－２,0996-75-2860,太陽光,49.5,鹿児島県阿久根市脇本４３２０,1,79.9,2019年3月11日,2020年9月,-,-,外部積立て,-,2040年8月
AB48386H46,中村　和行,,,,太陽光,49.5,鹿児島県姶良郡湧水町米永３２９７,1,120.1,2019年3月11日,2021年11月,-,-,外部積立て,-,2041年10月
AB48388H46,岩崎　行洋,,,,太陽光,49.5,鹿児島県鹿屋市大姶良町１１００－２,1,133.1,2019年3月11日,2021年10月,-,-,外部積立て,-,2041年9月
AB48392H46,有限会社渋谷ハウジング,渋谷　恵,茨城県つくば市西高野８１２,099-250-8888,太陽光,49.5,鹿児島県南九州市知覧町西元字上塚１３３３１－１,0,101.6,2019年3月11日,2022年7月,-,-,外部積立て,-,2042年2月
AB48395H46,株式会社　南九,山下　伸也,鹿児島県鹿屋市下堀町９５７８‐５,0994-44-1860,太陽光,49.5,鹿児島県鹿屋市南町１５８‐２,2,97.6,2019年3月11日,2019年11月,-,-,外部積立て,-,2039年9月
AB48396H46,永野　弘一郎,,,,太陽光,49.5,鹿児島県霧島市隼人町内字麻苧ヶ迫２０２９,0,93.6,2019年3月11日,2020年2月,-,-,外部積立て,-,2039年11月
AB48475H46,谷口　広次,,,,太陽光,33,鹿児島県薩摩郡さつま町時吉１６５０,0,49.2,2019年3月11日,2019年10月,-,-,外部積立て,-,2039年8月
AB48529H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県伊佐市菱刈田中１４２０－４１,0,103.6,2019年3月11日,2020年11月,-,-,外部積立て,-,2040年10月
AB48530H46,網谷　啓太,,,,太陽光,49.5,鹿児島県姶良郡湧水町鶴丸５５６－１,0,122.4,2019年3月11日,2020年11月,-,-,外部積立て,-,2040年10月
AB48533H46,株式会社ソーホーズインターナショナル,細川　正人,福井県福井市高木中央２－４００７,,太陽光,49.5,鹿児島県姶良郡湧水町川添字道ノ迫１５６９－２,0,102.9,2019年3月11日,2021年6月,-,-,外部積立て,-,2041年5月
AB48534H46,赤堀　貴央,,,,太陽光,49.5,鹿児島県姶良郡湧水町川添字道ノ迫１５７０－２,2,103.3,2019年3月11日,2021年2月,-,-,外部積立て,-,2040年12月
AB48538H46,前原　精嘉,,,,太陽光,25.3,鹿児島県指宿市山川岡児ケ水濱道２６－１,0,30.7,2019年3月11日,2019年12月,-,-,外部積立て,-,2039年10月
AB48542H46,道崎　純一,,,,太陽光,49.5,鹿児島県日置市吹上町永吉字日照ヶ岡１６６１,2,107.6,2019年3月11日,2020年9月,-,-,外部積立て,-,2040年7月
AB48543H46,笠島　佳明,,,,太陽光,49.5,鹿児島県日置市吹上町永吉字日照ヶ岡１６５５－１,2,108.2,2019年3月11日,2020年8月,-,-,外部積立て,-,2040年7月
AB48544H46,株式会社ソーホーズインターナショナル,細川　正人,福井県福井市高木中央２－４００７－２Ｆ,0776-58-2282,太陽光,49.5,鹿児島県伊佐市大口宮人字牛田１９４１－３,0,120.5,2019年3月11日,2021年4月,-,-,外部積立て,-,2041年3月
AB48549H46,戸澤　将,,,,太陽光,49.5,鹿児島県曽於市末吉町諏訪方字坂ノ上３４０－２,0,108.2,2019年3月11日,2021年6月,-,-,外部積立て,-,2041年5月
AB48560H46,伴　真太郎,,,,太陽光,49.5,鹿児島県薩摩川内市入来町浦之名１３１１９－８,0,96.4,2019年3月11日,2023年8月,-,-,外部積立て,-,2042年2月
AB48561H46,株式会社ＷＩＮコーポレーション,髙橋　弘,福岡県福岡市中央区白金２－１３－１５,099-250-8888,太陽光,49.5,鹿児島県枕崎市板敷西町３１２,1,99.9,2019年3月11日,2023年2月,無,無,外部積立て,-,2042年2月
AB48562H46,渡邊　貴裕,,,,太陽光,49.5,鹿児島県霧島市横川町下ノ字尾二俣１２７－５,0,109.8,2019年3月11日,2020年3月,-,-,外部積立て,-,2040年1月
AB48563H46,小林　信幸,,,,太陽光,49.5,鹿児島県出水市下大川内字下ノ原９４８,0,95,2019年3月11日,2020年1月,-,-,外部積立て,-,2039年12月
AB48569H46,株式会社南九,山下　伸也,鹿児島県鹿屋市下堀町９５７８‐５,0994-44-1860,太陽光,49.5,鹿児島県鹿屋市吾平町麓２０６０‐１,0,97.6,2019年3月18日,2020年2月,-,-,外部積立て,-,2039年12月
AB48570H46,合同会社ひかり,工藤清美,福岡県福岡市西区今宿駅前１－１７－２２,092-980-2689,太陽光,49.5,鹿児島県伊佐市菱刈重留字新町原１４６１－３,1,109.8,2019年3月18日,2019年12月,-,-,外部積立て,-,2039年11月
AB48573H46,株式会社アキテック,中野　美保,鹿児島県鹿児島市坂之上１－２０－１０,099-261-8124,太陽光,49.5,鹿児島県鹿児島市七ツ島１－４－１７,0,118.8,2019年3月18日,2020年10月,-,-,外部積立て,-,2040年8月
AB48577H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県出水市野田町下名字源田丸４９０９－５,0,108,2019年3月18日,2021年5月,-,-,外部積立て,-,2041年3月
AB48578H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県出水市野田町下名字源田丸４９０９－１６,0,108,2019年3月18日,2021年5月,-,-,外部積立て,-,2041年3月
AB48586H46,株式会社　南九,山下　伸也,鹿児島県鹿屋市下堀町９５７８‐５,0994-44-1860,太陽光,49.5,鹿児島県肝属郡南大隅町佐多伊座敷５８２０‐８２２,0,97.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年10月
AB48587H46,達見　圭介,,,,太陽光,49.5,鹿児島県伊佐市大口下殿字湯ノ谷７１６ー１１１,0,99.9,2019年3月18日,2020年3月,-,-,外部積立て,-,2040年1月
AB48588H46,中迫　俊哉,,,,太陽光,49.5,鹿児島県志布志市松山町新橋４１０２－３,0,102.6,2019年3月18日,2020年1月,-,-,外部積立て,-,2039年12月
AB48589H46,株式会社　南九,山下　伸也,鹿児島県鹿屋市下堀町９５７８‐５,0994-44-1860,太陽光,49.5,鹿児島県鹿屋市輝北町上百引５５２２‐３,1,97.6,2019年3月18日,2020年6月,-,-,外部積立て,-,2040年4月
AB48616H46,株式会社アーキシティ研究所,廣田　愼一郎,福岡県福岡市中央区赤坂一丁目１４番３７号,092-406-7991,太陽光,49.5,鹿児島県伊佐市大口小木原字大丸３６２－４４,0,113.4,2019年3月18日,2020年10月,-,-,外部積立て,-,2040年9月
AB48620H46,株式会社ケイテック,川﨑　勉,大阪府大阪市中央区瓦町２－５－８瓦町スクエアビル８階,06-6809-5129,太陽光,49.5,鹿児島県曽於市大隅町岩川字藤太郎５０５２,0,122.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年9月
AB48629H46,玉城　夏美,,,,太陽光,49.5,鹿児島県志布志市志布志町内之倉中園５１８３－２,0,121,2019年3月18日,2020年12月,-,-,外部積立て,-,2040年10月
AB48641H46,久保田　博文,,,,太陽光,49.5,鹿児島県曽於市末吉町諏訪方６２６３,1,97,2019年3月18日,2022年4月,-,-,外部積立て,-,2042年1月
AB48670H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県南さつま市加世田津貫字堂ノ原３５７４,0,108,2019年3月18日,2021年6月,-,-,外部積立て,-,2041年2月
AB48671H46,株式会社　ＦＡＳＴ　ＦＩＮＩＳＨ,中島　紘太,千葉県市川市八幡４－１４－１,047-317-4679,太陽光,49.5,鹿児島県肝属郡錦江町田代麓５１６６－２６７,0,109.8,2019年3月18日,2022年10月,-,-,外部積立て,-,2042年2月
AB48679H46,山村　勇策,,,,太陽光,49.5,鹿児島県伊佐市大口下殿字山下１６８７－７,0,105.1,2019年3月18日,2019年8月,-,-,外部積立て,-,2039年6月
AB48699H46,山本　雅輝,,,,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－９６,0,91.8,2019年3月18日,2022年4月,-,-,外部積立て,-,2042年2月
AB48700H46,アイプラック株式会社,相﨑　勇希,兵庫県神戸市灘区大石東町６－６－１,078-262-1035,太陽光,49.5,鹿児島県伊佐市菱刈前目字神之小野４０１２－７１,1,121.4,2019年3月18日,2022年7月,-,-,外部積立て,-,2042年2月
AB48703H46,近畿新電力株式会社,辰己　誠,兵庫県尼崎市大西町３－２－２９,06-6427-8118,太陽光,49.5,鹿児島県伊佐市菱刈前目字神之小野４０１２－９８,0,121.4,2019年3月18日,2022年8月,-,-,外部積立て,-,2042年2月
AB48704H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－１７４,0,103.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年10月
AB48707H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－１７,0,103.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年10月
AB48708H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－１８,0,103.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年10月
AB48711H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－１７１,0,103.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年10月
AB48712H46,リコーリース株式会社,中村　徳晴,東京都千代田区紀尾井町４－１,03-6204-0845,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－４２,0,103.6,2019年3月18日,2020年11月,-,-,外部積立て,-,2040年10月
AB48715H46,木場　俊彦,,,,太陽光,49.5,鹿児島県伊佐市菱刈前目４０１２－１８１,0,96.8,2019年3月18日,2019年11月,-,-,外部積立て,-,2039年9月
AB48720H46,重富商事株式会社,岩崎浩一郎,鹿児島県鹿児島市伊敷台１－３３－１４,099-223-2330,太陽光,49.5,鹿児島県日置市吹上町永吉３２７６,2,97.2,2019年3月18日,2019年8月,-,-,外部積立て,-,2039年7月
AB48724H46,本田　拓郎,,,,太陽光,49.5,鹿児島県伊佐市菱刈前目字新川４０１１－２,0,103.6,2019年3月18日,2022年7月,-,-,外部積立て,-,2042年2月
AB48735H46,Ｋ９電力合同会社,黒部　光昭,富山県富山市綾田町一丁目１２番３０－２０１号シャリオ,,太陽光,49.5,鹿児島県姶良郡湧水町木場字岩脇１９１３－４,1,103.7,2019年3月18日,2021年2月,-,-,外部積立て,-,2040年11月
AB48740H46,𠮷岡　史光,,,,太陽光,49.5,鹿児島県姶良郡湧水町木場字岩脇１９１０－８,0,102.7,2019年3月18日,2021年4月,-,-,外部積立て,-,2041年3月
AB48743H46,加藤　雅也,,,,太陽光,49.5,鹿児島県肝属郡錦江町田代麓５１６６－２７６,0,109.4,2019年3月18日,2020年12月,-,-,外部積立て,-,2040年11月
AB48744H46,有限会社牧製茶,牧　順一,鹿児島県鹿屋市串良町有里８２８２,0994-62-3432,太陽光,49.5,鹿児島県鹿屋市串良町有里８５８７－５,0,97.2,2019年3月18日,2023年1月,-,-,外部積立て,-,2042年2月
AB48747H46,有限会社牧製茶,牧　順一,鹿児島県鹿屋市串良町有里８２８２,0994-62-3432,太陽光,49.5,鹿児島県鹿屋市串良町有里８５８６－５,0,97.2,2019年3月18日,2023年1月,-,-,外部積立て,-,2042年2月
AB48754H46,加藤　奈々絵,,,,太陽光,49.5,鹿児島県伊佐市大口宮人字千鳥山１１９１－２４,0,104.1,2019年3月18日,2022年2月,-,-,外部積立て,-,2041年12月
AB48755H46,株式会社アネストリールス,大鶴　由利子,福岡県筑紫野市筑紫駅前通１－１５５－２,,太陽光,49.5,鹿児島県伊佐市大口宮人字千鳥山１１９１－２２,1,112.2,2019年3月18日,2022年2月,-,-,外部積立て,-,2042年1月
AB48756H46,株式会社ＬＥＡＦソーラー,牧　亜香里,鹿児島県鹿屋市串良町有里８２８２－１３,,太陽光,49.5,鹿児島県鹿屋市串良町有里５２６３,0,99.9,2019年3月18日,2022年10月,-,-,外部積立て,-,2042年2月
AB48759H46,大津　華門,,,,太陽光,44,鹿児島県日置市日吉町日置５４６１－１,2,84.8,2019年3月18日,2025年4月,無,有,外部積立て,-,2042年2月
AB48764H46,久保　敦史,,,,太陽光,49.5,鹿児島県鹿屋市川西町３８４４－１,0,97.2,2019年3月18日,2020年6月,-,-,外部積立て,-,2040年4月
AB48768H46,合同会社　モストコネクション,松田　和久,宮崎県宮崎市花ケ島町９４６－７,,太陽光,49.5,鹿児島県志布志市松山町泰野１８４５－１０,0,108,2019年3月18日,2020年3月,-,-,外部積立て,-,2040年1月
AB48775H46,株式会社さくら,宇坪　啓一郎,福井県福井市米松１－１４－１１,0776-26-1437,太陽光,49.5,鹿児島県霧島市牧園町万膳字女田３３２２－１,3,120.9,2019年3月18日,2021年7月,-,-,外部積立て,-,2041年6月
AB48776H46,合同会社　スーパービリオネア,池上　成満,宮崎県宮崎市江平東町６－１４,0985-26-6554,太陽光,49.5,鹿児島県志布志市松山町泰野１８４５－１１,0,108,2019年3月18日,2020年3月,-,-,外部積立て,-,2040年1月
AB48781H46,株式会社　松壽,松永　壽人,鹿児島県鹿児島市西伊敷４－４１－１１,099-218-2021,太陽光,49.5,鹿児島県薩摩郡さつま町広瀬３２１８－１,2,108,2019年3月18日,2020年7月,-,-,外部積立て,-,2040年4月
AB48782H46,株式会社　コールドテクノ,前野　謙二郎,鹿児島県鹿児島市西別府町２９９５－１０,099-282-8855,太陽光,49.5,鹿児島県日置市日吉町日置４２１－１,0,90.7,2019年3月18日,2020年9月,-,-,外部積立て,-,2040年7月
AB48787H46,石川　正人,,,,太陽光,49.5,鹿児島県伊佐市大口大島１１１７－１,1,90,2019年3月18日,2020年7月,無,無,外部積立て,-,2040年5月
AB48788H46,小川　桂太,,,,太陽光,49.5,鹿児島県薩摩郡さつま町柏原１９２８,1,108,2019年3月18日,2020年10月,無,無,外部積立て,-,2040年8月
AB48793H46,松岡　勇樹,,,,太陽光,49.5,鹿児島県薩摩郡さつま町神子７２１－４,0,97.2,2019年3月18日,2020年6月,無,無,外部積立て,-,2040年5月
AB48794H46,正手　孝典,,,,太陽光,49.5,鹿児島県薩摩川内市樋脇町塔之原１５５９－１,1,109.2,2019年3月18日,2021年4月,無,無,外部積立て,-,2041年2月
AB48798H46,鹿野　勉,,,,太陽光,49.5,鹿児島県鹿屋市吾平町上名字城ヶ原２１１８－１,0,97.2,2019年3月18日,2020年3月,-,-,外部積立て,-,2040年2月
AB48799H46,島本　佳輝,,,,太陽光,38.5,鹿児島県薩摩郡さつま町神子１５０４－１０,0,54.7,2019年3月18日,2022年6月,-,-,外部積立て,-,2042年2月
AB48802H46,山根　孝弘,,,,太陽光,49.5,鹿児島県鹿屋市吾平町上名字城ヶ原２１１４,0,97.2,2019年3月18日,2020年3月,-,-,外部積立て,-,2040年2月
AB48803H46,株式会社　みつば商事,牧　才弘,鹿児島県鹿屋市札元１－６－１７　ラクパハウスⅡＣ－０４,,太陽光,49.5,鹿児島県鹿屋市串良町有里５２６２－２,0,99.9,2019年3月18日,2022年10月,-,-,外部積立て,-,2042年2月
AB48806H46,株式会社　みつば商事,牧　才弘,鹿児島県鹿屋市札元１－６－１７　ラクパハウスⅡＣ－０４,,太陽光,49.5,鹿児島県鹿屋市串良町細山田３１４７－２,0,99.9,2019年3月18日,2022年9月,-,-,外部積立て,-,2042年2月
